MJACCTTYPCD,PHUONG THUC CHO VAY,LOAIKH,SEX,BASE_BAL,DUNO_QD,CURRENCYCD,THOIHAN,DESC_TIME,MJACCTTYPDESC,PARENTORGNAME,LAISUAT,MUCDICHVAY,NHOMNOMOI
CNS,TRA GOP,1,1,468596660.0,181039790.0,VND,398,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CML,CV TUNG LAN LAI DINH KY,1,1,50000000.0,20000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN CAN THO,25.2,"0719-Ban buon,le hang hoa khac",5
CNS,TRA GOP,1,1,225331320.0,497240464.0,VND,371,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,18.0,1810-CV mua tra gop hang TD,1
CNS,CV TUNG LAN LAI DINH KY,1,0,80000000.0,80000000.0,VND,55,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,15.0,1810-CV mua tra gop hang TD,5
CNS,TRA GOP,1,1,318049870.0,217142550.0,VND,112,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,467570540.0,593789870.0,VND,243,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,380698600.0,172204950.0,VND,240,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,496999250.0,582031670.0,VND,364,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,477286190.0,882167450.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,CV TUNG LAN LAI DINH KY,1,1,50000000.0,8500000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN CAN THO,21.0,1830-CV Sua chua Nha de o,5
CNS,TRA GOP,1,1,349650850.0,1104486650.0,VND,241,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,488157590.0,591041460.0,VND,369,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,238195460.0,232685890.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,16.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,208596410.0,187733430.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,16.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,428879930.0,439103960.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,15.48,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,474762010.0,351956160.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,12.6,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,63444880.0,541291660.0,VND,369,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,477071300.0,1011137940.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,316104150.0,394448390.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.0,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,497764780.0,363194770.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1850-CV the chap STK,1
CNS,TRA GOP,1,1,279209680.0,148387480.0,VND,389,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.0,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,564773280.0,1060467460.0,VND,146,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,349111000.0,535406660.0,VND,142,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,362739050.0,704199090.0,VND,152,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,699551910.0,1324760620.0,VND,152,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,252846110.0,560720980.0,VND,408,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,415907810.0,199215350.0,VND,251,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,442203740.0,2019226390.0,VND,391,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,389426040.0,765392790.0,VND,392,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,345601220.0,372150180.0,VND,356,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.0,1810-CV mua tra gop hang TD,1
CML,CV TUNG LAN LAI DINH KY,1,0,100000000.0,100000000.0,VND,0,Vay ngan han,Vay Cong Thuong,KLB - CN CAN THO,24.0,0710-HD Thuong nghiep,5
CNS,TRA GOP,1,1,549554650.0,508579710.0,VND,134,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,291375300.0,1235951600.0,VND,191,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,398898000.0,599647220.0,VND,244,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,307672430.0,279968210.0,VND,486,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,330526040.0,246399900.0,VND,425,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,CV TUNG LAN LAI DINH KY,1,1,40000000.0,1000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,24.0,1870-CV TG Sinh hoat Tieu dung,5
CNS,TRA GOP,1,1,282155090.0,505380060.0,VND,121,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,12.8,1850-CV the chap STK,1
CNS,TRA GOP,1,1,277552690.0,906716550.0,VND,121,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1850-CV the chap STK,1
CNS,TRA GOP,1,1,337043430.0,617540760.0,VND,121,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1850-CV the chap STK,1
CNS,TRA GOP,1,1,177464990.0,603917380.0,VND,116,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,14.94,"1899-DV Ca nhan,gia dinh khac",1
CNS,TRA GOP,1,1,482641930.0,1196813100.0,VND,124,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,397019470.0,583601320.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,367031360.0,440760080.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,250919090.0,66311710.0,VND,121,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,689559550.0,904218780.0,VND,360,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,478186210.0,728086570.0,VND,125,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,383492080.0,466137830.0,VND,132,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,563620250.0,964364290.0,VND,147,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,423863930.0,1010370280.0,VND,149,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,257719680.0,159263690.0,VND,126,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,25028460.0,958308360.0,VND,293,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,345673790.0,546276670.0,VND,412,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,15.48,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,202716810.0,265367530.0,VND,364,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,248033320.0,286000890.0,VND,121,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,16.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,390627940.0,396943200.0,VND,391,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,14.94,"1899-DV Ca nhan,gia dinh khac",1
CNS,TRA GOP,1,1,26445010.0,407087090.0,VND,400,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,324074010.0,388055660.0,VND,366,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.0,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,249446730.0,224749180.0,VND,362,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.0,1810-CV mua tra gop hang TD,1
CNS,CV TUNG LAN LAI DINH KY,1,1,30000000.0,30000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,24.0,1870-CV TG Sinh hoat Tieu dung,5
CNS,TRA GOP,1,1,353847490.0,515019250.0,VND,400,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,14.94,"1899-DV Ca nhan,gia dinh khac",1
CNS,TRA GOP,1,1,316894110.0,423192270.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,346041250.0,248484640.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,359441670.0,543733490.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,481586070.0,813332390.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,483448430.0,729821110.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,600281970.0,471431760.0,VND,367,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,361384990.0,1035103940.0,VND,401,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,225166280.0,297688600.0,VND,370,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,16.2,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,669679930.0,1062756320.0,VND,389,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,411739850.0,138340670.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,10.49,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,488807250.0,777974800.0,VND,214,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,486872940.0,181874120.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,14.94,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,59166750.0,779060560.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,14.94,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,390285210.0,432225930.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,14.94,1810-CV mua tra gop hang TD,1
CNS,TRA GOP,1,1,293847350.0,523154320.0,VND,240,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.2,1816-CV Bo sung von luu dong,1
CNS,TRA GOP,1,1,686787650.0,1861162770.0,VND,180,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1816-CV Bo sung von luu dong,1
CNS,CV TUNG LAN LAI DINH KY,1,0,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,24.0,1830-CV Sua chua Nha de o,5
CNS,CV TUNG LAN LAI DINH KY,1,1,40000000.0,40000000.0,VND,61,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,13.05,1870-CV TG Sinh hoat Tieu dung,5
CML,CV TUNG LAN LAI DINH KY,1,0,120000000.0,120000000.0,VND,37,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,20.88,0710-HD Thuong nghiep,5
CNS,TRA GOP,1,1,20000000.0,1514081920.0,VND,362,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,68000000.0,389316260.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BINH DUONG,16.0,"1899-DV Ca nhan,gia dinh khac",1
CNS,TRA GOP,1,1,5000000.0,736769760.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN CAN THO,18.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,461963420.0,1252099530.0,VND,363,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,16.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,438318870.0,715297930.0,VND,371,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,16.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,387273970.0,1545400930.0,VND,511,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,296178240.0,1281548060.0,VND,108,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,423394940.0,515062370.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,16.2,1870-CV TG Sinh hoat Tieu dung,1
CML,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN AN GIANG,15.0,1816-CV Bo sung von luu dong,5
CML,CV TUNG LAN LAI DINH KY,1,1,50000000.0,21810967.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN AN GIANG,15.0,0111-Nong nghiep,5
CNS,TRA GOP,1,1,337549050.0,29116110.0,VND,241,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,416667880.0,528971760.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,473999170.0,1471947690.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,399835950.0,595327620.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,404926000.0,921758880.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,489546690.0,1046979890.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,418424900.0,1149605800.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,296203060.0,751131550.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,396065830.0,1107817660.0,VND,128,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,11.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,356744350.0,650518670.0,VND,107,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,360453820.0,221882890.0,VND,182,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,11.2,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,252652250.0,283620800.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,264978730.0,575269840.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,350005080.0,129802880.0,VND,374,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,16.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,441689750.0,278817460.0,VND,243,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,7.92,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,551467820.0,315491030.0,VND,366,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,8.4,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,269764180.0,365279070.0,VND,368,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,8.52,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,501939320.0,491168250.0,VND,371,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,8.52,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,609087130.0,2070673080.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,483713100.0,516462410.0,VND,236,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,666949500.0,1620629930.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,347377260.0,157674110.0,VND,368,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,9.3,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,464250650.0,931027630.0,VND,368,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,11.2,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,513762510.0,1309852160.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,11.2,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,418646370.0,467709210.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,8.52,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,361760800.0,436478650.0,VND,548,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,293618330.0,266967950.0,VND,487,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,353598610.0,264578020.0,VND,487,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,256109380.0,1132704530.0,VND,487,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,366988320.0,214848550.0,VND,548,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,431445070.0,1442597250.0,VND,548,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,412865850.0,888610720.0,VND,548,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,694196390.0,207690980.0,VND,548,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,288805740.0,319561240.0,VND,548,Vay ngan han,Vay Tieu dung,KLB - CN PHU QUOC,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,298503230.0,484372510.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,338594010.0,338314270.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN HAU GIANG,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,335832920.0,631055740.0,VND,244,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,367359290.0,652109870.0,VND,244,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,285015690.0,270979850.0,VND,244,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,817133880.0,770788870.0,VND,329,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,424684490.0,952831600.0,VND,355,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,309410450.0,514591710.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,298461290.0,477104360.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,340985360.0,1987429160.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,490622870.0,834563040.0,VND,437,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.04,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,273635750.0,583734900.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,300718420.0,829161730.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,487844220.0,498668810.0,VND,292,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.04,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,400317720.0,198049370.0,VND,357,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.94,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,379021290.0,298854450.0,VND,219,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.04,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,490799980.0,1000725010.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.94,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,146820530.0,1376207120.0,VND,414,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.94,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,361704500.0,1325883700.0,VND,463,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.94,"0719-Ban buon,le hang hoa khac",1
CNS,CV TUNG LAN LAI DINH KY,1,1,14500000.0,8500000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,24.0,1870-CV TG Sinh hoat Tieu dung,5
CNS,TRA GOP,1,1,517163460.0,688699160.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,585291070.0,68436040.0,VND,122,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,498157010.0,1193399820.0,VND,183,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,TRA GOP,1,1,517191210.0,504054410.0,VND,347,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,271472120.0,548997670.0,VND,356,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CNS,TRA GOP,1,1,290925740.0,259092320.0,VND,391,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,"0719-Ban buon,le hang hoa khac",1
CML,CV TUNG LAN LAI DINH KY,1,1,10000000.0,10000000.0,VND,18,Vay ngan han,Vay Cong Thuong,KLB - CN RACH GIA,24.0,0710-HD Thuong nghiep,5
CNS,TRA GOP,1,1,542333660.0,342219770.0,VND,487,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,16.0,0710-HD Thuong nghiep,1
CNS,TRA GOP,1,1,487855690.0,999595270.0,VND,365,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.04,1894-Kinh doanh Ca the,1
CNS,TRA GOP,1,1,385463040.0,724631050.0,VND,487,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,12.0,1894-Kinh doanh Ca the,1
CNS,TRA GOP,1,1,271773000.0,404733750.0,VND,364,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,14.04,1894-Kinh doanh Ca the,1
